Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,0.51143134,0.52102536,0.4922688,0.6653291,0.52064127,0.5403953,0.4914919,0.53902876,0.48554552,0.4686894,0.4236344,0.5001651,0.4555994,0.46701372,0.41688436,0.4778053,0.49146196,0.462353,0.5988052,0.43565106,0.4267648,0.5199485,0.55478764,0.50478995,0.5168054,0.55571824,0.43196657,0.58813,0.46744227,0.5044716,0.5648519,0.54023397,0.5417818,0.4325673,0.49135813,0.5097504,0.55920124,0.48493424,0.38894737,0.5562269,0.59417105,0.4953459,0.5929661,0.5343993,0.5367389,0.58757126,0.5183773,0.5256066,0.5516528,0.5301945,0.54945207,0.45988482,0.44792545,0.5585549,0.5657439,0.51794124,0.46152216,0.4491504,0.43574312,0.5151829,0.49456012,0.49135616,0.50924313,0.52757394,0.597501,0.4531475,0.44510067,0.6127056,0.44171184,0.5093042,0.5058595,0.61923033,0.52701604,0.51417494,0.43845737,0.51412714,0.48762673,0.5567494,0.48124915,0.52540994,0.4973746,0.5427451,0.46240446,0.56629133,0.4929586,0.5286749,0.5148489,0.47499436,0.5266619,0.49046335,0.55470526,0.565953,0.58341575,0.52802444,0.49913383,0.5604961,0.5135366,0.566427,0.5871984,0.45146096
21,0.4914529,0.53210986,0.5104527,0.60530674,0.4818083,0.5331919,0.5270718,0.5164099,0.45856112,0.41052264,0.4544171,0.44993055,0.5396514,0.47223473,0.5124754,0.47285604,0.46613696,0.4481624,0.5486923,0.5719235,0.43670517,0.4925273,0.5837681,0.4868372,0.48634893,0.59796613,0.36569196,0.5448739,0.478194,0.51197934,0.55935454,0.5607693,0.5614735,0.4387474,0.5124277,0.47425205,0.52840865,0.48470467,0.43912175,0.4999568,0.57558835,0.46813208,0.57801104,0.5480207,0.49110138,0.5775796,0.49097666,0.51964086,0.5303575,0.54730797,0.49036092,0.43970007,0.48067892,0.5770355,0.5827775,0.5372063,0.47378474,0.50119305,0.5296843,0.5510371,0.51584995,0.47068298,0.5062727,0.4433596,0.5731536,0.51193595,0.38556606,0.5099479,0.46169224,0.47786954,0.50209093,0.5794008,0.47108704,0.5195268,0.4911375,0.6039744,0.49958655,0.5461825,0.46893698,0.53428304,0.4767046,0.4618132,0.45465907,0.52023864,0.48564845,0.51963127,0.49823546,0.4847943,0.44932485,0.44639522,0.555998,0.5831913,0.5797328,0.5059635,0.5506313,0.53436035,0.5126874,0.58317065,0.56282294,0.44840848
22,0.40423727,0.48175335,0.5371245,0.62412536,0.51803654,0.53995955,0.5383412,0.6056803,0.50083303,0.4301921,0.4335096,0.45106292,0.5309376,0.45900166,0.44451848,0.47738516,0.5336623,0.43714043,0.5147776,0.47793987,0.43865168,0.5281924,0.507723,0.46507782,0.56328475,0.5543431,0.38793552,0.58342564,0.42149287,0.5172728,0.51418465,0.5801554,0.58141255,0.38336748,0.44110775,0.5025244,0.5270699,0.45870715,0.39142835,0.4650529,0.60288656,0.4551059,0.62280107,0.54830015,0.50081336,0.5732069,0.45614654,0.59348094,0.50175977,0.5084961,0.53530806,0.51287365,0.44776416,0.5158225,0.5681995,0.49957842,0.43758973,0.5214316,0.4257372,0.53915095,0.5181141,0.45008072,0.5403013,0.47812235,0.625625,0.47737443,0.351484,0.6007338,0.41230226,0.48879865,0.44387716,0.6703152,0.5063967,0.45403636,0.48397478,0.5245333,0.4765394,0.6065656,0.4292889,0.493509,0.5044743,0.46690664,0.39761078,0.5460075,0.44509923,0.57379556,0.58740294,0.4303906,0.47353303,0.4616444,0.5950567,0.48774958,0.5124541,0.51179564,0.46741715,0.5888796,0.5378901,0.5422876,0.5546282,0.49860334
23,0.43485168,0.54255354,0.58068943,0.61760116,0.42858016,0.49387527,0.54778963,0.63227355,0.55116403,0.45604557,0.40135628,0.43564755,0.6046004,0.5204195,0.5461765,0.48424143,0.46681255,0.45052177,0.5331992,0.51146674,0.5214578,0.5849334,0.49554408,0.4672101,0.49063367,0.5489949,0.44102746,0.55049855,0.55429035,0.50805426,0.54578245,0.6224185,0.5710645,0.40426236,0.46790636,0.49420324,0.54759985,0.5224693,0.50034785,0.49560255,0.55464935,0.43168908,0.64660126,0.5677558,0.51816726,0.6082314,0.42495316,0.56992424,0.5342721,0.52261084,0.5180807,0.5252711,0.4870702,0.5609735,0.5557517,0.55650616,0.48151922,0.52616674,0.49459958,0.55715764,0.58406126,0.48294938,0.5342525,0.51922214,0.6190796,0.49348536,0.3803452,0.52154607,0.48485237,0.4777229,0.45688468,0.66207767,0.49796155,0.5013995,0.51892495,0.57457685,0.45778143,0.5866891,0.38743502,0.57160723,0.49723512,0.41936246,0.47369656,0.5164645,0.43652034,0.55515796,0.5894209,0.4668421,0.4997794,0.50652975,0.60745794,0.54326004,0.5409881,0.48934275,0.48829615,0.5842719,0.5287601,0.5645795,0.5438702,0.5353384
24,0.33197713,0.46184838,0.5972434,0.470985,0.55732954,0.5522573,0.5540863,0.56825495,0.6160692,0.38703758,0.399187,0.49377197,0.4772632,0.5433744,0.59146726,0.4637819,0.6535673,0.49072498,0.4540292,0.44318455,0.423773,0.5876226,0.44858506,0.5680009,0.5615413,0.54965496,0.44926447,0.5583693,0.5243361,0.6028383,0.57110584,0.5740881,0.66537887,0.39973363,0.38716042,0.5282452,0.5242349,0.55580544,0.46999568,0.4929431,0.50556654,0.4535995,0.63221383,0.55426085,0.45451546,0.54987174,0.4980692,0.67498577,0.6546304,0.4948299,0.4725883,0.47487575,0.576004,0.4918772,0.47749507,0.6760497,0.4880854,0.5680159,0.52153254,0.65633035,0.6087309,0.4589585,0.5913371,0.52398694,0.5621313,0.43280044,0.39223564,0.5213947,0.43831816,0.42306888,0.41053283,0.57869744,0.4542233,0.45820603,0.4872762,0.5394417,0.5163333,0.60389936,0.4236449,0.53831434,0.6159704,0.42469835,0.4475491,0.5522206,0.37258965,0.5600256,0.62375486,0.40783024,0.44811475,0.55798984,0.53250706,0.42663312,0.50784737,0.59704804,0.50656366,0.5576496,0.46785524,0.5632204,0.5125853,0.5940745
25,0.4127971,0.46544912,0.4671594,0.40826693,0.49996883,0.50996965,0.47667214,0.43460566,0.52472234,0.363186,0.42939162,0.4680553,0.45019567,0.570799,0.54684675,0.41570863,0.57652557,0.562039,0.49951816,0.4860113,0.39327896,0.55480134,0.44108373,0.5575632,0.4954086,0.51073813,0.478563,0.48061734,0.53497934,0.5746819,0.55575085,0.4278068,0.5927569,0.4489814,0.40378028,0.40840295,0.4975979,0.6575915,0.5306426,0.4826784,0.39882153,0.4844116,0.5331426,0.501888,0.38863286,0.49820083,0.5134869,0.5060961,0.63988674,0.55318695,0.36268198,0.35830545,0.57380176,0.50392646,0.4701512,0.65865993,0.5070351,0.5104913,0.5581102,0.58349836,0.62378323,0.46593142,0.557248,0.46235576,0.53661513,0.41778433,0.4443374,0.39050573,0.46906883,0.39263028,0.4785773,0.4964841,0.45330185,0.4839803,0.455169,0.56435496,0.5333191,0.49742037,0.36356363,0.52943695,0.53732777,0.36151624,0.46529418,0.46101797,0.476874,0.42027783,0.48829854,0.5196433,0.43437815,0.49564528,0.50189364,0.535215,0.55180824,0.5117605,0.50224596,0.45658404,0.3810004,0.5419688,0.4756214,0.5151906
26,0.3627746,0.509788,0.57239807,0.43430385,0.54128134,0.555578,0.49544477,0.5913289,0.5978262,0.41984966,0.41041213,0.5052006,0.53576684,0.5226624,0.58237183,0.45060724,0.6157843,0.53203213,0.43935657,0.45687556,0.42174774,0.5497956,0.4932369,0.48731837,0.54015946,0.5781143,0.49556085,0.5358889,0.57070017,0.56308025,0.56744164,0.5969753,0.6070607,0.4093083,0.3972224,0.4509158,0.4807321,0.5800063,0.48509508,0.47045857,0.5282737,0.46088612,0.5895059,0.5514852,0.5093517,0.55499375,0.47056466,0.615078,0.6172552,0.57658505,0.46708965,0.44776428,0.55246425,0.5010537,0.48403484,0.621639,0.44978833,0.5725614,0.5379958,0.6355622,0.5757188,0.45499364,0.57870543,0.5396808,0.55373335,0.49539578,0.40660912,0.5448616,0.5032302,0.41652524,0.45310777,0.61761,0.49264702,0.49841076,0.48543477,0.53580844,0.52166694,0.5735929,0.4381432,0.493712,0.59322214,0.444956,0.47385317,0.51693106,0.41062725,0.5580349,0.5467829,0.4210447,0.44503438,0.5415195,0.5490924,0.48663166,0.5505438,0.53147125,0.5203767,0.591491,0.4939955,0.5537133,0.49130422,0.53763294
27,0.30579162,0.44077948,0.46296054,0.4158302,0.48988307,0.49766302,0.48793453,0.53967375,0.5446136,0.36916122,0.38402948,0.5240611,0.48885196,0.46542802,0.54301167,0.44974267,0.57947713,0.4362384,0.43691576,0.4375037,0.36550346,0.44588673,0.4985028,0.46718752,0.5097438,0.5756972,0.40228444,0.47118235,0.45351645,0.5160197,0.54981565,0.5680945,0.61580026,0.39549303,0.3247998,0.44231015,0.4832315,0.51028633,0.40488768,0.48011893,0.52451473,0.42243117,0.53696084,0.5551539,0.5240933,0.53272027,0.40775082,0.5372405,0.62761605,0.4913183,0.40964127,0.3903734,0.54715145,0.5270084,0.51161474,0.6196078,0.41221315,0.57016826,0.4964838,0.60760343,0.48793182,0.41159555,0.5349713,0.4971186,0.5186407,0.4731367,0.4162583,0.5226566,0.46443248,0.39259976,0.46206096,0.53265524,0.47925332,0.43533897,0.44275087,0.5010691,0.53210956,0.586943,0.4630828,0.4619495,0.5221485,0.46448916,0.44140738,0.52218574,0.40262297,0.4875627,0.57105196,0.35920933,0.43367377,0.5312292,0.49698573,0.4321235,0.52980274,0.54141134,0.5158669,0.54873633,0.45223963,0.56832373,0.47778946,0.4475502
28,0.36090446,0.4528028,0.5708816,0.45473444,0.5831644,0.5619066,0.56685936,0.5400333,0.63631976,0.36913547,0.3818726,0.5273399,0.4754631,0.56089985,0.5769621,0.47358504,0.6204386,0.48189688,0.44602907,0.45143032,0.39340812,0.5646261,0.48680973,0.5366074,0.5624362,0.6030775,0.47286102,0.5689746,0.54548866,0.6185973,0.60314107,0.6008852,0.6414683,0.40581405,0.4080802,0.52751786,0.52071863,0.5662652,0.44227916,0.49684507,0.5363409,0.452811,0.60618734,0.57439667,0.4851197,0.58344054,0.49936,0.64804745,0.6806631,0.5354309,0.45954716,0.41313374,0.5901551,0.5414655,0.48615342,0.66822255,0.46731734,0.58992124,0.5202166,0.6558597,0.58377475,0.42237002,0.5724345,0.5305376,0.5795919,0.42441523,0.3737539,0.52587426,0.43038106,0.39252567,0.41802865,0.5838913,0.44907296,0.504156,0.49203593,0.60653126,0.5678119,0.6346585,0.4589575,0.51774484,0.58489496,0.38340655,0.42342472,0.56994736,0.37752867,0.55619705,0.6441381,0.36763614,0.43418086,0.53940046,0.5863484,0.44585973,0.51204294,0.59297013,0.569304,0.6123133,0.43847904,0.5849432,0.5436622,0.5995592
29,0.4439668,0.5344644,0.52989507,0.5529088,0.47345072,0.47192287,0.4875474,0.59554774,0.5288366,0.41509894,0.4351477,0.41596776,0.56964684,0.44916648,0.4968851,0.3982483,0.46198982,0.47866964,0.43977308,0.5202359,0.40492916,0.4475469,0.53453064,0.40561128,0.47123167,0.52210516,0.44007152,0.5529678,0.53587425,0.464266,0.51718223,0.58253884,0.52559996,0.44718945,0.4602141,0.39526892,0.4377096,0.48001903,0.43008184,0.4464996,0.59624875,0.4495403,0.58111084,0.4793418,0.5275065,0.5229925,0.405292,0.5217185,0.48298064,0.5144477,0.5053154,0.47547036,0.4608671,0.49028587,0.5332755,0.49743128,0.43175036,0.5046529,0.44531062,0.5060743,0.47394723,0.4390217,0.51565576,0.46257415,0.599586,0.50160587,0.3621773,0.56931746,0.49502698,0.44989926,0.46735686,0.66473126,0.51978135,0.5022861,0.4724999,0.5572582,0.48121268,0.5110159,0.43505836,0.46929577,0.468214,0.42417592,0.44137764,0.5026076,0.44410872,0.5315243,0.47372624,0.409252,0.43132138,0.43099022,0.5978249,0.52145714,0.54443806,0.4216051,0.47379655,0.5982537,0.56195235,0.5132645,0.53570354,0.41718024
30,0.42218354,0.43752033,0.52356315,0.35313314,0.5746018,0.55018467,0.5106412,0.51963115,0.52879953,0.3600527,0.5018052,0.5800725,0.4491186,0.5168965,0.5144957,0.45324486,0.6367686,0.43293816,0.39411926,0.53616816,0.35264993,0.47409818,0.53035283,0.46978766,0.5317777,0.6033917,0.4730854,0.4602564,0.47032878,0.564849,0.5492064,0.5911282,0.5597805,0.49719554,0.40267208,0.48821253,0.46359384,0.5091744,0.4501689,0.46399575,0.6179819,0.49769202,0.49152038,0.52859735,0.5387001,0.5136521,0.46112043,0.5942035,0.58233213,0.5303457,0.41945946,0.38215238,0.49379334,0.5596237,0.530352,0.5459224,0.43779308,0.562898,0.5120267,0.58684623,0.5571547,0.40373522,0.61558986,0.45790398,0.52604795,0.44513193,0.41474754,0.5647889,0.48864418,0.43873414,0.49144757,0.5649532,0.49581912,0.53897166,0.4396069,0.54088104,0.57360005,0.54770577,0.53696126,0.43411243,0.51780325,0.4661414,0.43831638,0.5233741,0.4036309,0.54866326,0.62972647,0.39640424,0.43161726,0.49415755,0.54410744,0.43672705,0.5295234,0.49802628,0.54080606,0.6181863,0.46531543,0.5714922,0.46826747,0.53438526
31,0.47655097,0.51669365,0.52115107,0.29496524,0.5692424,0.5711635,0.44073427,0.53302497,0.5913477,0.44160968,0.5603522,0.5847248,0.51096904,0.46165454,0.5372734,0.438648,0.5908215,0.46983117,0.37609965,0.56207806,0.36061746,0.4480762,0.53943574,0.40057227,0.44760203,0.5720791,0.5376834,0.42248562,0.54521763,0.46981394,0.55497754,0.54907775,0.48489404,0.5785006,0.39602757,0.38373187,0.40958473,0.51837134,0.4796716,0.526441,0.60298187,0.5261451,0.45116407,0.46511975,0.5961629,0.44448248,0.44638336,0.53305745,0.6018212,0.58112925,0.40517634,0.40009096,0.49108493,0.55808604,0.5094641,0.48166776,0.4324329,0.5722811,0.5531151,0.6007699,0.54803205,0.39623028,0.5968754,0.45225286,0.54111326,0.5016829,0.47018227,0.59490025,0.6001812,0.4671612,0.5460386,0.56612027,0.5837767,0.6351036,0.40771523,0.5308,0.5716901,0.45698178,0.54601264,0.4019315,0.5156021,0.48206127,0.49756938,0.5015156,0.4572373,0.5188265,0.51644063,0.40465868,0.4198518,0.46744335,0.5305767,0.5091232,0.57321763,0.43338966,0.5126138,0.65051216,0.4993679,0.5354769,0.4447109,0.4337198
32,0.4112931,0.51331663,0.6230265,0.39810252,0.5705579,0.5023699,0.55816555,0.47415942,0.6093465,0.3364501,0.37852788,0.48277146,0.4693943,0.5871615,0.60851943,0.41872257,0.60683715,0.50031656,0.5200602,0.5219425,0.44054705,0.6339168,0.43164128,0.62525594,0.53885543,0.51082087,0.5128708,0.62782073,0.58997095,0.6513644,0.4960203,0.50115925,0.614709,0.5104505,0.4689289,0.55561674,0.48580822,0.60578233,0.5509396,0.46955577,0.45881468,0.4776197,0.62366545,0.55060387,0.39967415,0.5058997,0.5347111,0.63868666,0.63832366,0.4257544,0.46060744,0.4807622,0.54742646,0.49176127,0.46381396,0.64969903,0.5519587,0.5002632,0.5369328,0.57955796,0.69968534,0.49435788,0.5981039,0.5090735,0.47470152,0.37826967,0.3779033,0.48113984,0.45252174,0.40435845,0.4505688,0.57594264,0.38658828,0.4911253,0.45491752,0.64651465,0.5232836,0.539695,0.42663193,0.60289395,0.5776795,0.36461124,0.4351033,0.50396174,0.37247118,0.5430202,0.6148167,0.41402248,0.4439254,0.46842137,0.544044,0.4429016,0.52234393,0.6044401,0.5656734,0.5091199,0.426336,0.52162325,0.54854226,0.60042334
33,0.38512,0.5425351,0.50113183,0.50494194,0.45891553,0.51596045,0.46482447,0.5440583,0.5245378,0.39052832,0.35827088,0.35991466,0.47614577,0.41033328,0.44244772,0.3878558,0.4234059,0.5498032,0.44966665,0.45197478,0.36724687,0.46240336,0.48800576,0.39791036,0.48700798,0.49382505,0.3902812,0.6529827,0.54402286,0.48787504,0.4526734,0.43563592,0.52158594,0.3869525,0.4156236,0.3883459,0.453265,0.5429337,0.41393936,0.4745466,0.5372226,0.44914818,0.57970726,0.44802433,0.48192436,0.5240383,0.42952532,0.5086771,0.5320179,0.4867963,0.48429888,0.4832092,0.39298236,0.3918501,0.47089803,0.48527783,0.41875213,0.42656583,0.4418522,0.4782369,0.4700976,0.44512317,0.5216301,0.5189965,0.605648,0.4737162,0.314202,0.60867643,0.43993276,0.4351136,0.43110192,0.6353688,0.4898671,0.51353407,0.38677198,0.5531276,0.45600292,0.46508682,0.38218337,0.47956258,0.489558,0.38745964,0.38556987,0.5120404,0.42108262,0.503053,0.4314615,0.42475468,0.40859875,0.3694808,0.55631876,0.5093063,0.5281733,0.43358895,0.4891283,0.54416203,0.52043134,0.45722854,0.5265827,0.41526914
34,0.44583887,0.47887838,0.5830687,0.35851344,0.5880511,0.54138315,0.47264266,0.5066217,0.68862337,0.45145595,0.43354568,0.5234685,0.49556085,0.51617295,0.5672953,0.44948786,0.59474623,0.5443882,0.3826198,0.40729925,0.42454022,0.5371384,0.4488039,0.42511827,0.5065747,0.5497253,0.5457921,0.5365391,0.63587666,0.52406955,0.5734141,0.504323,0.49285603,0.42928994,0.45107841,0.44987848,0.4904638,0.5813651,0.5361167,0.4840279,0.5006386,0.47966594,0.4921688,0.4690785,0.50382245,0.5089835,0.482592,0.6288811,0.6503687,0.6083281,0.4372111,0.45109218,0.5964327,0.46931183,0.44437003,0.54093283,0.47940314,0.57944727,0.5176463,0.6220271,0.5651873,0.41696206,0.56545544,0.53029823,0.5625541,0.44991517,0.43445265,0.54983723,0.5711845,0.4291963,0.45263734,0.56342244,0.48458907,0.583629,0.4594197,0.54361886,0.53615654,0.51540494,0.42444476,0.41422898,0.62225187,0.38637665,0.46850413,0.51723635,0.39788735,0.5593761,0.47498113,0.38397446,0.40276152,0.4680175,0.5503212,0.48091194,0.50396895,0.46053475,0.55442023,0.6471302,0.44341505,0.5009736,0.4906323,0.5760337
35,0.41298133,0.53817075,0.5254462,0.55112255,0.4937662,0.51018363,0.5180162,0.5054419,0.4503535,0.39940816,0.43727213,0.43426025,0.5176323,0.45762825,0.4370948,0.47576123,0.5051429,0.48906085,0.46331763,0.4935483,0.44334048,0.50138783,0.48677528,0.45941463,0.50426567,0.53088915,0.41463965,0.5706799,0.48065805,0.53243387,0.48726857,0.47623265,0.5339882,0.4068767,0.4622862,0.457825,0.48522398,0.5068442,0.4330988,0.43638963,0.5151993,0.4662825,0.5414287,0.512931,0.43328178,0.5235083,0.46415105,0.5119946,0.52689517,0.4966238,0.4842688,0.48365137,0.4173398,0.45197934,0.49327314,0.5180805,0.47486186,0.46013278,0.47281563,0.49766478,0.50552154,0.478178,0.47966406,0.51072913,0.5295141,0.48224407,0.385194,0.5158613,0.40947902,0.45394087,0.46320015,0.5765864,0.46148512,0.47689742,0.4632563,0.54514647,0.44453168,0.48016667,0.3823341,0.49790198,0.49631113,0.41281056,0.4435622,0.51139027,0.43864408,0.53656185,0.49055025,0.47363228,0.45051524,0.4071879,0.5438664,0.532784,0.50008667,0.49663842,0.52800095,0.5266136,0.50043696,0.47291163,0.5004032,0.49881864
36,0.6628511,0.5958884,0.3873222,0.2853464,0.46630222,0.43741715,0.36282068,0.33127433,0.4321259,0.609681,0.54951984,0.59195006,0.37763506,0.47456366,0.46807092,0.50903356,0.386695,0.49737737,0.60279167,0.45590815,0.4786392,0.52218395,0.48992997,0.52662164,0.32666093,0.4313522,0.55336654,0.39880744,0.521381,0.48980004,0.49109495,0.39247495,0.3466192,0.63437235,0.4807084,0.45897025,0.51873446,0.5054225,0.521337,0.64398396,0.37524503,0.51764524,0.31178206,0.38079152,0.5780202,0.43941206,0.5988155,0.28750426,0.5041738,0.5066653,0.3835051,0.35872135,0.66836804,0.6001502,0.41097194,0.3554173,0.5834273,0.4546015,0.519872,0.46052262,0.34139362,0.4854496,0.4280876,0.36008507,0.48509794,0.46823925,0.68511784,0.35602805,0.6014884,0.4656676,0.5682646,0.29037663,0.57730305,0.5624979,0.32678515,0.5353433,0.51930267,0.34599435,0.62384784,0.4512955,0.2916509,0.4860359,0.581846,0.4623086,0.5851903,0.36211547,0.38091016,0.5047771,0.5318627,0.43086553,0.367544,0.57666945,0.6701167,0.4360894,0.5946614,0.3181758,0.43640122,0.4865382,0.5432713,0.3839171
37,0.28457627,0.24095841,0.36533242,0.35363704,0.40005594,0.27672368,0.3246735,0.2370129,0.2206836,0.25999993,0.29967567,0.18220493,0.28877366,0.21196172,0.39357042,0.2975883,0.32346863,0.29943454,0.38884628,0.306157,0.3528185,0.24845107,0.30614465,0.43178284,0.40404224,0.19303724,0.25389022,0.47538012,0.18640731,0.3139661,0.17779192,0.17350346,0.36217058,0.35792997,0.48641765,0.3840357,0.25874865,0.28742957,0.2979817,0.19712307,0.25068894,0.34591612,0.2828533,0.34441954,0.21671256,0.3180169,0.28154755,0.35962963,0.19044226,0.14502066,0.31137562,0.46575677,0.27336568,0.20037237,0.2996854,0.2840252,0.34835958,0.3219422,0.3306485,0.2691953,0.21511483,0.34755158,0.28638104,0.2660551,0.16323066,0.3363756,0.30432594,0.25351322,0.3092151,0.3299911,0.26457357,0.1834136,0.23264584,0.24634609,0.382007,0.3461306,0.3199026,0.3050337,0.43519384,0.33081818,0.23721868,0.42553836,0.23054439,0.24960643,0.22934133,0.23652253,0.36121687,0.3319909,0.29281163,0.28934845,0.28619853,0.17696714,0.28638113,0.37588447,0.39947325,0.15453309,0.29241717,0.2285478,0.2887379,0.2855886
38,0.34187686,0.4629151,0.6202621,0.47319508,0.6033957,0.5714991,0.59052855,0.5875639,0.66329443,0.40066445,0.41654098,0.49561712,0.51914304,0.55460495,0.60538334,0.4691856,0.68205214,0.5580652,0.4150102,0.4791516,0.44077307,0.5715412,0.48504958,0.52523494,0.5870055,0.5493424,0.46391,0.5657596,0.5095365,0.62585187,0.6011956,0.61707234,0.65737736,0.40335622,0.40188807,0.54430497,0.5301229,0.57764506,0.47754067,0.48601124,0.5172429,0.4658105,0.627514,0.5536207,0.46082595,0.57285154,0.5012042,0.690663,0.6542701,0.5456307,0.47395468,0.50854135,0.5719541,0.48876888,0.4629628,0.6795564,0.5058354,0.6204333,0.51217073,0.6622578,0.600708,0.45128483,0.5683826,0.5685328,0.5630949,0.44238037,0.41459873,0.53633374,0.44705382,0.4282567,0.4298504,0.6026782,0.45392856,0.49393255,0.56150717,0.5422117,0.5672072,0.62859285,0.45813197,0.51931596,0.667362,0.44463807,0.4707392,0.5640053,0.3966535,0.6004449,0.6273479,0.41771403,0.43927318,0.5934686,0.57366824,0.4183632,0.46676832,0.58725107,0.48397705,0.5950768,0.46556416,0.5677265,0.5161364,0.60855806
39,0.32328135,0.40433788,0.5448359,0.3563902,0.5094446,0.40733486,0.4089678,0.465908,0.63754797,0.41226357,0.32633948,0.30023518,0.48438263,0.3679635,0.5957104,0.3428402,0.533403,0.5598134,0.400205,0.3186705,0.50907964,0.49767765,0.36752805,0.46714604,0.5002466,0.327193,0.51230156,0.61430097,0.53424615,0.47000176,0.3616523,0.41094714,0.4575557,0.43795264,0.50764275,0.38738996,0.35026807,0.5748521,0.49173063,0.2591926,0.3914812,0.37829158,0.4690926,0.41311085,0.38404468,0.41823623,0.4031273,0.6108429,0.43192953,0.4078259,0.42993557,0.5373275,0.4846339,0.29995096,0.3610105,0.4553466,0.4319675,0.4973575,0.46282536,0.49446186,0.5662865,0.43768975,0.46373782,0.54268944,0.37014395,0.42106435,0.400375,0.4995089,0.5152052,0.3432935,0.36287314,0.5105641,0.37566367,0.40726396,0.4898154,0.45514873,0.42347932,0.44692457,0.41040212,0.41314852,0.56309897,0.4230637,0.37012252,0.39550355,0.32595137,0.5289153,0.34552035,0.33641687,0.36477512,0.44773495,0.46636558,0.34261572,0.3726408,0.4396497,0.43490395,0.49244136,0.4130819,0.36936516,0.40322465,0.5292881
40,0.35954282,0.47179407,0.56651783,0.27035055,0.5833738,0.4314359,0.35284722,0.41673738,0.65968883,0.3910309,0.34191054,0.29247683,0.4536069,0.35299435,0.58970666,0.30280477,0.5258769,0.6407445,0.36510974,0.32576227,0.43058676,0.48701584,0.34161174,0.43824446,0.48553884,0.33953193,0.53823495,0.66980636,0.58884436,0.46177822,0.3439894,0.33831587,0.41041008,0.43392885,0.4554417,0.341833,0.33006877,0.59136033,0.4637136,0.34096056,0.40346724,0.40392134,0.44321167,0.34197173,0.41868985,0.34464675,0.4111199,0.59869355,0.48816913,0.45799053,0.4449303,0.5241622,0.46176767,0.24037628,0.28466707,0.4230303,0.4323043,0.4247682,0.43946135,0.47264665,0.5332613,0.40848982,0.4737079,0.56229705,0.42549676,0.40886354,0.34891272,0.54665244,0.51308393,0.32275248,0.34747863,0.52356976,0.39441794,0.4361925,0.40058827,0.4960171,0.43567365,0.33657855,0.37361026,0.35542762,0.60717964,0.35915035,0.3665669,0.42635438,0.3353874,0.52802306,0.29683927,0.35342366,0.3465871,0.36503768,0.47325426,0.353828,0.4147977,0.38561997,0.46639335,0.5315957,0.44481903,0.33391947,0.42317897,0.48457214
41,0.452994,0.57346976,0.60556,0.619607,0.48160747,0.45716318,0.48451847,0.6288178,0.593706,0.4908226,0.4550601,0.39297575,0.6413695,0.4582851,0.59440374,0.42656052,0.45818964,0.52604586,0.47287545,0.51310724,0.5496177,0.5119556,0.47343075,0.44545764,0.5123701,0.43314993,0.4321578,0.57994604,0.5747889,0.4494633,0.5080956,0.5761384,0.47467896,0.4693167,0.5646148,0.41555434,0.4732545,0.49490255,0.49735013,0.44568548,0.5522702,0.41287255,0.6115558,0.47964168,0.5011842,0.5191008,0.4007368,0.54918694,0.44103634,0.53314096,0.5330953,0.57905394,0.47156948,0.48122677,0.50617534,0.44456285,0.5052324,0.5059527,0.44847047,0.48670346,0.57806295,0.46084368,0.46260446,0.5552498,0.59964126,0.50042105,0.35444063,0.55426437,0.5414846,0.45178658,0.45994058,0.67810285,0.5035312,0.48332813,0.521089,0.51683384,0.46148336,0.5405998,0.3772418,0.5282471,0.50933516,0.42140245,0.47666788,0.46742284,0.47092387,0.5497808,0.44329926,0.45897037,0.43914932,0.47347417,0.6154648,0.5505014,0.48531953,0.41028214,0.45626628,0.6014987,0.592296,0.47242475,0.49797767,0.49770463
42,0.473772,0.5609853,0.52862394,0.5935736,0.3929987,0.4438346,0.5338603,0.62177277,0.533824,0.45562547,0.41898835,0.47911954,0.586319,0.57964474,0.5399452,0.46435243,0.4358999,0.4382149,0.5416066,0.554494,0.51162654,0.5268229,0.47989595,0.54096353,0.4394497,0.5319034,0.4503247,0.49289715,0.57047355,0.5405053,0.54472643,0.5938238,0.56218183,0.47914153,0.50174093,0.5109661,0.51380557,0.5252662,0.49872178,0.5059491,0.5004887,0.43216333,0.64051926,0.60441744,0.4966712,0.5401407,0.45940065,0.46896833,0.5386441,0.47065967,0.5217283,0.52266514,0.56061214,0.60067725,0.50232315,0.611691,0.532748,0.5010447,0.5372783,0.5385971,0.5934848,0.48624232,0.48659956,0.46829826,0.54403305,0.4598644,0.41941363,0.45049125,0.4769236,0.4524474,0.48446596,0.58868164,0.49678934,0.51561224,0.4906261,0.63432693,0.47271,0.6137259,0.46579227,0.58939886,0.43263426,0.41120815,0.47243315,0.4600562,0.47551095,0.5291045,0.58761954,0.4341925,0.4769702,0.44582462,0.597661,0.58950424,0.5514355,0.57532114,0.5024404,0.51307726,0.5017742,0.5743651,0.57853854,0.44054246
